Region,Store,Category,Product,Month,Units Sold,Unit Price,Unit Cost,Revenue,Cost,Profit
Northeast,Boston,Home & Kitchen,Throw Blanket,2026-03-01,24,29.99,20.79,719.76,498.96,220.8
Northeast,Boston,Sports & Outdoors,Camping Tent,2026-03-01,16,129.99,76.71,2079.84,1227.36,852.48
Northeast,Boston,Sports & Outdoors,Hiking Backpack,2026-03-01,22,74.99,42.36,1649.78,931.92,717.86
Northeast,Boston,Sports & Outdoors,Resistance Bands,2026-03-01,16,19.99,9.53,319.84,152.48,167.36
Northeast,Boston,Sports & Outdoors,Water Bottle,2026-03-01,18,16.99,8.42,305.82,151.56,154.26
Northeast,Boston,Sports & Outdoors,Yoga Mat,2026-03-01,21,24.99,13.27,524.79,278.67,246.12
Northeast,New York,Apparel,Denim Jacket,2026-03-01,12,69.99,33.43,839.88,401.16,438.72
Northeast,New York,Apparel,Men's T-Shirt,2026-03-01,17,19.99,9.17,339.83,155.89,183.94
Northeast,New York,Apparel,Running Shoes,2026-03-01,11,79.99,39.53,879.89,434.83,445.06
Northeast,New York,Apparel,Women's Leggings,2026-03-01,12,34.99,14.55,419.88,174.6,245.28
Northeast,New York,Apparel,Wool Sweater,2026-03-01,14,54.99,23.69,769.86,331.66,438.2
Northeast,New York,Beauty & Personal Care,Electric Toothbrush,2026-03-01,11,44.99,19.71,494.89,216.81,278.08
Northeast,New York,Beauty & Personal Care,Facial Cleanser,2026-03-01,13,14.99,5.71,194.87,74.23,120.64
Northeast,New York,Beauty & Personal Care,Hair Dryer,2026-03-01,11,39.99,16.34,439.89,179.74,260.15
Northeast,New York,Beauty & Personal Care,Moisturizer,2026-03-01,8,18.99,7.54,151.92,60.32,91.6
Northeast,New York,Beauty & Personal Care,Perfume Set,2026-03-01,11,42.99,15.56,472.89,171.16,301.73
Northeast,New York,Electronics,Bluetooth Speaker,2026-03-01,12,44.99,27.18,539.88,326.16,213.72
Northeast,New York,Electronics,Portable Charger,2026-03-01,9,34.99,22.49,314.91,202.41,112.5
Northeast,New York,Electronics,Smartwatch,2026-03-01,17,119.99,80.36,2039.83,1366.12,673.71
Northeast,New York,Electronics,Tablet Stand,2026-03-01,8,24.99,14.69,199.92,117.52,82.4
Northeast,New York,Electronics,Wireless Earbuds,2026-03-01,9,59.99,39.15,539.91,352.35,187.56
Northeast,New York,Home & Kitchen,Coffee Maker,2026-03-01,16,49.99,36.89,799.84,590.24,209.6
Northeast,New York,Home & Kitchen,LED Desk Lamp,2026-03-01,10,27.99,20.21,279.9,202.1,77.8
Northeast,New York,Home & Kitchen,Non-Stick Pan Set,2026-03-01,15,64.99,44.79,974.85,671.85,303.0
Northeast,New York,Home & Kitchen,Storage Bins (Set of 3),2026-03-01,17,22.99,16.34,390.83,277.78,113.05
Northeast,New York,Home & Kitchen,Throw Blanket,2026-03-01,14,29.99,19.79,419.86,277.06,142.8
Northeast,New York,Sports & Outdoors,Camping Tent,2026-03-01,14,129.99,75.54,1819.86,1057.56,762.3
Northeast,New York,Sports & Outdoors,Hiking Backpack,2026-03-01,12,74.99,40.51,899.88,486.12,413.76
Northeast,New York,Sports & Outdoors,Resistance Bands,2026-03-01,11,19.99,9.4,219.89,103.4,116.49
Northeast,New York,Sports & Outdoors,Water Bottle,2026-03-01,13,16.99,8.41,220.87,109.33,111.54
Northeast,New York,Sports & Outdoors,Yoga Mat,2026-03-01,15,24.99,12.79,374.85,191.85,183.0
Southeast,Atlanta,Apparel,Denim Jacket,2026-03-01,13,69.99,33.38,909.87,433.94,475.93
Southeast,Atlanta,Apparel,Men's T-Shirt,2026-03-01,15,19.99,9.08,299.85,136.2,163.65
Southeast,Atlanta,Apparel,Running Shoes,2026-03-01,7,79.99,38.9,559.93,272.3,287.63
Southeast,Atlanta,Apparel,Women's Leggings,2026-03-01,11,34.99,14.67,384.89,161.37,223.52
Southeast,Atlanta,Apparel,Wool Sweater,2026-03-01,13,54.99,24.73,714.87,321.49,393.38
Southeast,Atlanta,Beauty & Personal Care,Electric Toothbrush,2026-03-01,8,44.99,20.67,359.92,165.36,194.56
Southeast,Atlanta,Beauty & Personal Care,Facial Cleanser,2026-03-01,16,14.99,5.81,239.84,92.96,146.88
Southeast,Atlanta,Beauty & Personal Care,Hair Dryer,2026-03-01,14,39.99,17.22,559.86,241.08,318.78
Southeast,Atlanta,Beauty & Personal Care,Moisturizer,2026-03-01,14,18.99,7.48,265.86,104.72,161.14
Southeast,Atlanta,Beauty & Personal Care,Perfume Set,2026-03-01,9,42.99,15.45,386.91,139.05,247.86
Southeast,Atlanta,Electronics,Bluetooth Speaker,2026-03-01,21,44.99,27.8,944.79,583.8,360.99
Southeast,Atlanta,Electronics,Portable Charger,2026-03-01,13,34.99,22.6,454.87,293.8,161.07
Southeast,Atlanta,Electronics,Smartwatch,2026-03-01,14,119.99,83.31,1679.86,1166.34,513.52
Southeast,Atlanta,Electronics,Tablet Stand,2026-03-01,14,24.99,14.61,349.86,204.54,145.32
Southeast,Atlanta,Electronics,Wireless Earbuds,2026-03-01,9,59.99,38.99,539.91,350.91,189.0
Southeast,Atlanta,Home & Kitchen,Coffee Maker,2026-03-01,16,49.99,35.08,799.84,561.28,238.56
Southeast,Atlanta,Home & Kitchen,LED Desk Lamp,2026-03-01,15,27.99,20.0,419.85,300.0,119.85
Southeast,Atlanta,Home & Kitchen,Non-Stick Pan Set,2026-03-01,14,64.99,46.61,909.86,652.54,257.32
Southeast,Atlanta,Home & Kitchen,Storage Bins (Set of 3),2026-03-01,12,22.99,16.81,275.88,201.72,74.16
Southeast,Atlanta,Home & Kitchen,Throw Blanket,2026-03-01,14,29.99,19.99,419.86,279.86,140.0
Southeast,Atlanta,Sports & Outdoors,Camping Tent,2026-03-01,10,129.99,74.29,1299.9,742.9,557.0
Southeast,Atlanta,Sports & Outdoors,Hiking Backpack,2026-03-01,10,74.99,41.39,749.9,413.9,336.0
Southeast,Atlanta,Sports & Outdoors,Resistance Bands,2026-03-01,24,19.99,9.32,479.76,223.68,256.08
Southeast,Atlanta,Sports & Outdoors,Water Bottle,2026-03-01,10,16.99,8.58,169.9,85.8,84.1
Southeast,Atlanta,Sports & Outdoors,Yoga Mat,2026-03-01,9,24.99,12.89,224.91,116.01,108.9
Southeast,Miami,Apparel,Denim Jacket,2026-03-01,7,69.99,34.38,489.93,240.66,249.27
Southeast,Miami,Apparel,Men's T-Shirt,2026-03-01,16,19.99,8.86,319.84,141.76,178.08
Southeast,Miami,Apparel,Running Shoes,2026-03-01,21,79.99,39.79,1679.79,835.59,844.2
Southeast,Miami,Apparel,Women's Leggings,2026-03-01,9,34.99,14.75,314.91,132.75,182.16
Southeast,Miami,Apparel,Wool Sweater,2026-03-01,7,54.99,24.54,384.93,171.78,213.15
Southeast,Miami,Beauty & Personal Care,Electric Toothbrush,2026-03-01,12,44.99,20.47,539.88,245.64,294.24
Southeast,Miami,Beauty & Personal Care,Facial Cleanser,2026-03-01,14,14.99,5.81,209.86,81.34,128.52
Southeast,Miami,Beauty & Personal Care,Hair Dryer,2026-03-01,9,39.99,16.97,359.91,152.73,207.18
Southeast,Miami,Beauty & Personal Care,Moisturizer,2026-03-01,16,18.99,7.58,303.84,121.28,182.56
Southeast,Miami,Beauty & Personal Care,Perfume Set,2026-03-01,9,42.99,16.05,386.91,144.45,242.46
Southeast,Miami,Electronics,Bluetooth Speaker,2026-03-01,9,44.99,27.26,404.91,245.34,159.57
Southeast,Miami,Electronics,Portable Charger,2026-03-01,9,34.99,22.93,314.91,206.37,108.54
Southeast,Miami,Electronics,Smartwatch,2026-03-01,11,119.99,79.3,1319.89,872.3,447.59
Southeast,Miami,Electronics,Tablet Stand,2026-03-01,21,24.99,14.57,524.79,305.97,218.82
Southeast,Miami,Electronics,Wireless Earbuds,2026-03-01,17,59.99,38.88,1019.83,660.96,358.87
Southeast,Miami,Home & Kitchen,Coffee Maker,2026-03-01,12,49.99,35.44,599.88,425.28,174.6
Southeast,Miami,Home & Kitchen,LED Desk Lamp,2026-03-01,18,27.99,19.31,503.82,347.58,156.24
Southeast,Miami,Home & Kitchen,Non-Stick Pan Set,2026-03-01,7,64.99,46.47,454.93,325.29,129.64
Southeast,Miami,Home & Kitchen,Storage Bins (Set of 3),2026-03-01,17,22.99,17.07,390.83,290.19,100.64
Southeast,Miami,Home & Kitchen,Throw Blanket,2026-03-01,11,29.99,20.37,329.89,224.07,105.82
Southeast,Miami,Sports & Outdoors,Camping Tent,2026-03-01,10,129.99,74.85,1299.9,748.5,551.4
Southeast,Miami,Sports & Outdoors,Hiking Backpack,2026-03-01,11,74.99,40.75,824.89,448.25,376.64
Southeast,Miami,Sports & Outdoors,Resistance Bands,2026-03-01,9,19.99,9.65,179.91,86.85,93.06
Southeast,Miami,Sports & Outdoors,Water Bottle,2026-03-01,16,16.99,8.56,271.84,136.96,134.88
Southeast,Miami,Sports & Outdoors,Yoga Mat,2026-03-01,12,24.99,12.82,299.88,153.84,146.04
Southwest,Dallas,Apparel,Denim Jacket,2026-03-01,20,69.99,32.81,1399.8,656.2,743.6
Southwest,Dallas,Apparel,Men's T-Shirt,2026-03-01,18,19.99,9.05,359.82,162.9,196.92
Southwest,Dallas,Apparel,Running Shoes,2026-03-01,15,79.99,40.24,1199.85,603.6,596.25
Southwest,Dallas,Apparel,Women's Leggings,2026-03-01,12,34.99,14.33,419.88,171.96,247.92
Southwest,Dallas,Apparel,Wool Sweater,2026-03-01,9,54.99,23.54,494.91,211.86,283.05
Southwest,Dallas,Beauty & Personal Care,Electric Toothbrush,2026-03-01,14,44.99,20.41,629.86,285.74,344.12
Southwest,Dallas,Beauty & Personal Care,Facial Cleanser,2026-03-01,23,14.99,5.81,344.77,133.63,211.14
Southwest,Dallas,Beauty & Personal Care,Hair Dryer,2026-03-01,15,39.99,16.87,599.85,253.05,346.8
Southwest,Dallas,Beauty & Personal Care,Moisturizer,2026-03-01,9,18.99,7.78,170.91,70.02,100.89
Southwest,Dallas,Beauty & Personal Care,Perfume Set,2026-03-01,17,42.99,16.32,730.83,277.44,453.39
Southwest,Dallas,Electronics,Bluetooth Speaker,2026-03-01,10,44.99,28.6,449.9,286.0,163.9
Southwest,Dallas,Electronics,Portable Charger,2026-03-01,11,34.99,21.8,384.89,239.8,145.09
Southwest,Dallas,Electronics,Smartwatch,2026-03-01,7,119.99,83.2,839.93,582.4,257.53
Southwest,Dallas,Electronics,Tablet Stand,2026-03-01,17,24.99,15.38,424.83,261.46,163.37
Southwest,Dallas,Electronics,Wireless Earbuds,2026-03-01,20,59.99,38.45,1199.8,769.0,430.8
Southwest,Dallas,Home & Kitchen,Coffee Maker,2026-03-01,11,49.99,34.97,549.89,384.67,165.22
Southwest,Dallas,Home & Kitchen,LED Desk Lamp,2026-03-01,18,27.99,20.33,503.82,365.94,137.88
Southwest,Dallas,Home & Kitchen,Non-Stick Pan Set,2026-03-01,11,64.99,46.18,714.89,507.98,206.91
Southwest,Dallas,Home & Kitchen,Storage Bins (Set of 3),2026-03-01,20,22.99,16.76,459.8,335.2,124.6
Southwest,Dallas,Home & Kitchen,Throw Blanket,2026-03-01,15,29.99,20.94,449.85,314.1,135.75
Southwest,Dallas,Sports & Outdoors,Camping Tent,2026-03-01,1,129.99,77.21,129.99,77.21,52.78
Southwest,Dallas,Sports & Outdoors,Hiking Backpack,2026-03-01,3,74.99,41.47,224.97,124.41,100.56
Southwest,Dallas,Sports & Outdoors,Resistance Bands,2026-03-01,4,19.99,9.74,79.96,38.96,41.0
Southwest,Dallas,Sports & Outdoors,Water Bottle,2026-03-01,3,16.99,8.37,50.97,25.11,25.86
Southwest,Dallas,Sports & Outdoors,Yoga Mat,2026-03-01,3,24.99,12.77,74.97,38.31,36.66
West,Los Angeles,Apparel,Denim Jacket,2026-03-01,14,69.99,32.7,979.86,457.8,522.06
West,Los Angeles,Apparel,Men's T-Shirt,2026-03-01,18,19.99,9.02,359.82,162.36,197.46
West,Los Angeles,Apparel,Running Shoes,2026-03-01,18,79.99,38.88,1439.82,699.84,739.98
West,Los Angeles,Apparel,Women's Leggings,2026-03-01,18,34.99,14.79,629.82,266.22,363.6
West,Los Angeles,Apparel,Wool Sweater,2026-03-01,17,54.99,24.68,934.83,419.56,515.27
West,Los Angeles,Beauty & Personal Care,Electric Toothbrush,2026-03-01,15,44.99,19.85,674.85,297.75,377.1
West,Los Angeles,Beauty & Personal Care,Facial Cleanser,2026-03-01,16,14.99,5.53,239.84,88.48,151.36
West,Los Angeles,Beauty & Personal Care,Hair Dryer,2026-03-01,22,39.99,16.59,879.78,364.98,514.8
West,Los Angeles,Beauty & Personal Care,Moisturizer,2026-03-01,13,18.99,7.6,246.87,98.8,148.07
West,Los Angeles,Beauty & Personal Care,Perfume Set,2026-03-01,18,42.99,16.12,773.82,290.16,483.66
West,Los Angeles,Electronics,Bluetooth Speaker,2026-03-01,15,44.99,28.28,674.85,424.2,250.65
West,Los Angeles,Electronics,Portable Charger,2026-03-01,13,34.99,22.17,454.87,288.21,166.66
West,Los Angeles,Electronics,Smartwatch,2026-03-01,9,119.99,81.2,1079.91,730.8,349.11
West,Los Angeles,Electronics,Tablet Stand,2026-03-01,16,24.99,14.62,399.84,233.92,165.92
West,Los Angeles,Electronics,Wireless Earbuds,2026-03-01,24,59.99,40.03,1439.76,960.72,479.04
West,Los Angeles,Home & Kitchen,Coffee Maker,2026-03-01,16,49.99,35.71,799.84,571.36,228.48
West,Los Angeles,Home & Kitchen,LED Desk Lamp,2026-03-01,18,27.99,19.5,503.82,351.0,152.82
West,Los Angeles,Home & Kitchen,Non-Stick Pan Set,2026-03-01,23,64.99,45.39,1494.77,1043.97,450.8
West,Los Angeles,Home & Kitchen,Storage Bins (Set of 3),2026-03-01,10,22.99,17.16,229.9,171.6,58.3
West,Los Angeles,Home & Kitchen,Throw Blanket,2026-03-01,23,29.99,20.93,689.77,481.39,208.38
West,Los Angeles,Sports & Outdoors,Camping Tent,2026-03-01,18,129.99,74.91,2339.82,1348.38,991.44
West,Los Angeles,Sports & Outdoors,Hiking Backpack,2026-03-01,17,74.99,42.41,1274.83,720.97,553.86
West,Los Angeles,Sports & Outdoors,Resistance Bands,2026-03-01,18,19.99,9.63,359.82,173.34,186.48
West,Los Angeles,Sports & Outdoors,Water Bottle,2026-03-01,16,16.99,8.65,271.84,138.4,133.44
West,Los Angeles,Sports & Outdoors,Yoga Mat,2026-03-01,18,24.99,13.22,449.82,237.96,211.86
West,Seattle,Apparel,Denim Jacket,2026-03-01,10,69.99,33.93,699.9,339.3,360.6
West,Seattle,Apparel,Men's T-Shirt,2026-03-01,10,19.99,8.78,199.9,87.8,112.1
West,Seattle,Apparel,Running Shoes,2026-03-01,19,79.99,40.28,1519.81,765.32,754.49
West,Seattle,Apparel,Women's Leggings,2026-03-01,15,34.99,14.68,524.85,220.2,304.65
West,Seattle,Apparel,Wool Sweater,2026-03-01,17,54.99,24.32,934.83,413.44,521.39
West,Seattle,Beauty & Personal Care,Electric Toothbrush,2026-03-01,15,44.99,20.38,674.85,305.7,369.15
West,Seattle,Beauty & Personal Care,Facial Cleanser,2026-03-01,18,14.99,5.59,269.82,100.62,169.2
West,Seattle,Beauty & Personal Care,Hair Dryer,2026-03-01,16,39.99,17.21,639.84,275.36,364.48
West,Seattle,Beauty & Personal Care,Moisturizer,2026-03-01,19,18.99,7.55,360.81,143.45,217.36
West,Seattle,Beauty & Personal Care,Perfume Set,2026-03-01,14,42.99,15.98,601.86,223.72,378.14
West,Seattle,Electronics,Bluetooth Speaker,2026-03-01,16,44.99,28.61,719.84,457.76,262.08
West,Seattle,Electronics,Portable Charger,2026-03-01,23,34.99,21.89,804.77,503.47,301.3
West,Seattle,Electronics,Smartwatch,2026-03-01,19,119.99,80.1,2279.81,1521.9,757.91
West,Seattle,Electronics,Tablet Stand,2026-03-01,17,24.99,14.66,424.83,249.22,175.61
West,Seattle,Electronics,Wireless Earbuds,2026-03-01,9,59.99,39.2,539.91,352.8,187.11
West,Seattle,Home & Kitchen,Coffee Maker,2026-03-01,14,49.99,36.47,699.86,510.58,189.28
West,Seattle,Home & Kitchen,LED Desk Lamp,2026-03-01,19,27.99,19.59,531.81,372.21,159.6
West,Seattle,Home & Kitchen,Non-Stick Pan Set,2026-03-01,19,64.99,44.31,1234.81,841.89,392.92
West,Seattle,Home & Kitchen,Storage Bins (Set of 3),2026-03-01,17,22.99,16.58,390.83,281.86,108.97
West,Seattle,Home & Kitchen,Throw Blanket,2026-03-01,12,29.99,20.85,359.88,250.2,109.68
West,Seattle,Sports & Outdoors,Camping Tent,2026-03-01,20,129.99,74.53,2599.8,1490.6,1109.2
West,Seattle,Sports & Outdoors,Hiking Backpack,2026-03-01,16,74.99,40.97,1199.84,655.52,544.32
West,Seattle,Sports & Outdoors,Resistance Bands,2026-03-01,19,19.99,9.52,379.81,180.88,198.93
West,Seattle,Sports & Outdoors,Water Bottle,2026-03-01,17,16.99,8.46,288.83,143.82,145.01
West,Seattle,Sports & Outdoors,Yoga Mat,2026-03-01,17,24.99,13.32,424.83,226.44,198.39
Midwest,Chicago,Apparel,Denim Jacket,2026-04-01,22,69.99,33.16,1539.78,729.52,810.26
Midwest,Chicago,Apparel,Men's T-Shirt,2026-04-01,20,19.99,9.11,399.8,182.2,217.6
Midwest,Chicago,Apparel,Running Shoes,2026-04-01,23,79.99,40.56,1839.77,932.88,906.89
Midwest,Chicago,Apparel,Women's Leggings,2026-04-01,14,34.99,14.87,489.86,208.18,281.68
Midwest,Chicago,Apparel,Wool Sweater,2026-04-01,20,54.99,24.2,1099.8,484.0,615.8
Midwest,Chicago,Beauty & Personal Care,Electric Toothbrush,2026-04-01,23,44.99,20.55,1034.77,472.65,562.12
Midwest,Chicago,Beauty & Personal Care,Facial Cleanser,2026-04-01,20,14.99,5.79,299.8,115.8,184.0
Midwest,Chicago,Beauty & Personal Care,Hair Dryer,2026-04-01,14,39.99,16.82,559.86,235.48,324.38
Midwest,Chicago,Beauty & Personal Care,Moisturizer,2026-04-01,16,18.99,7.47,303.84,119.52,184.32
Midwest,Chicago,Beauty & Personal Care,Perfume Set,2026-04-01,8,42.99,16.26,343.92,130.08,213.84
Midwest,Chicago,Electronics,Bluetooth Speaker,2026-04-01,18,44.99,28.08,809.82,505.44,304.38
Midwest,Chicago,Electronics,Portable Charger,2026-04-01,27,34.99,22.98,944.73,620.46,324.27
Midwest,Chicago,Electronics,Smartwatch,2026-04-01,22,119.99,79.76,2639.78,1754.72,885.06
Midwest,Chicago,Electronics,Tablet Stand,2026-04-01,16,24.99,15.1,399.84,241.6,158.24
Midwest,Chicago,Electronics,Wireless Earbuds,2026-04-01,20,59.99,39.27,1199.8,785.4,414.4
Midwest,Chicago,Home & Kitchen,Coffee Maker,2026-04-01,14,49.99,36.52,699.86,511.28,188.58
Midwest,Chicago,Home & Kitchen,LED Desk Lamp,2026-04-01,16,27.99,19.66,447.84,314.56,133.28
Midwest,Chicago,Home & Kitchen,Non-Stick Pan Set,2026-04-01,23,64.99,44.43,1494.77,1021.89,472.88
Midwest,Chicago,Home & Kitchen,Storage Bins (Set of 3),2026-04-01,7,22.99,17.12,160.93,119.84,41.09
Midwest,Chicago,Home & Kitchen,Throw Blanket,2026-04-01,12,29.99,19.96,359.88,239.52,120.36
Midwest,Chicago,Sports & Outdoors,Camping Tent,2026-04-01,16,129.99,77.36,2079.84,1237.76,842.08
Midwest,Chicago,Sports & Outdoors,Hiking Backpack,2026-04-01,22,74.99,40.62,1649.78,893.64,756.14
Midwest,Chicago,Sports & Outdoors,Resistance Bands,2026-04-01,18,19.99,9.72,359.82,174.96,184.86
Midwest,Chicago,Sports & Outdoors,Water Bottle,2026-04-01,12,16.99,8.71,203.88,104.52,99.36
Midwest,Chicago,Sports & Outdoors,Yoga Mat,2026-04-01,15,24.99,13.26,374.85,198.9,175.95
Northeast,Boston,Apparel,Denim Jacket,2026-04-01,20,69.99,33.83,1399.8,676.6,723.2
Northeast,Boston,Apparel,Men's T-Shirt,2026-04-01,30,19.99,9.04,599.7,271.2,328.5
Northeast,Boston,Apparel,Running Shoes,2026-04-01,10,79.99,40.28,799.9,402.8,397.1
Northeast,Boston,Apparel,Women's Leggings,2026-04-01,21,34.99,14.39,734.79,302.19,432.6
Northeast,Boston,Apparel,Wool Sweater,2026-04-01,27,54.99,23.89,1484.73,645.03,839.7
Northeast,Boston,Beauty & Personal Care,Electric Toothbrush,2026-04-01,22,44.99,20.57,989.78,452.54,537.24
Northeast,Boston,Beauty & Personal Care,Facial Cleanser,2026-04-01,17,14.99,5.85,254.83,99.45,155.38
Northeast,Boston,Beauty & Personal Care,Hair Dryer,2026-04-01,18,39.99,16.57,719.82,298.26,421.56
Northeast,Boston,Beauty & Personal Care,Moisturizer,2026-04-01,17,18.99,7.73,322.83,131.41,191.42
Northeast,Boston,Beauty & Personal Care,Perfume Set,2026-04-01,14,42.99,15.6,601.86,218.4,383.46
Northeast,Boston,Electronics,Bluetooth Speaker,2026-04-01,17,44.99,27.86,764.83,473.62,291.21
Northeast,Boston,Electronics,Portable Charger,2026-04-01,26,34.99,22.74,909.74,591.24,318.5
Northeast,Boston,Electronics,Smartwatch,2026-04-01,18,119.99,83.52,2159.82,1503.36,656.46
Northeast,Boston,Electronics,Tablet Stand,2026-04-01,25,24.99,15.38,624.75,384.5,240.25
Northeast,Boston,Electronics,Wireless Earbuds,2026-04-01,16,59.99,39.79,959.84,636.64,323.2
Northeast,Boston,Home & Kitchen,Coffee Maker,2026-04-01,33,49.99,36.24,1649.67,1195.92,453.75
Northeast,Boston,Home & Kitchen,LED Desk Lamp,2026-04-01,31,27.99,20.29,867.69,628.99,238.7
Northeast,Boston,Home & Kitchen,Non-Stick Pan Set,2026-04-01,22,64.99,44.65,1429.78,982.3,447.48
Northeast,Boston,Home & Kitchen,Storage Bins (Set of 3),2026-04-01,18,22.99,16.55,413.82,297.9,115.92
Northeast,Boston,Home & Kitchen,Throw Blanket,2026-04-01,17,29.99,19.87,509.83,337.79,172.04
Northeast,Boston,Sports & Outdoors,Camping Tent,2026-04-01,26,129.99,76.6,3379.74,1991.6,1388.14
Northeast,Boston,Sports & Outdoors,Hiking Backpack,2026-04-01,17,74.99,40.86,1274.83,694.62,580.21
Northeast,Boston,Sports & Outdoors,Resistance Bands,2026-04-01,21,19.99,9.45,419.79,198.45,221.34
Northeast,Boston,Sports & Outdoors,Water Bottle,2026-04-01,18,16.99,8.58,305.82,154.44,151.38
Northeast,Boston,Sports & Outdoors,Yoga Mat,2026-04-01,10,24.99,13.1,249.9,131.0,118.9
Northeast,New York,Apparel,Denim Jacket,2026-04-01,12,69.99,33.18,839.88,398.16,441.72
Northeast,New York,Apparel,Men's T-Shirt,2026-04-01,16,19.99,9.11,319.84,145.76,174.08
Northeast,New York,Apparel,Running Shoes,2026-04-01,12,79.99,39.13,959.88,469.56,490.32
Northeast,New York,Apparel,Women's Leggings,2026-04-01,10,34.99,15.03,349.9,150.3,199.6
Northeast,New York,Apparel,Wool Sweater,2026-04-01,9,54.99,24.1,494.91,216.9,278.01
Northeast,New York,Beauty & Personal Care,Electric Toothbrush,2026-04-01,14,44.99,20.63,629.86,288.82,341.04
Northeast,New York,Beauty & Personal Care,Facial Cleanser,2026-04-01,18,14.99,5.86,269.82,105.48,164.34
Northeast,New York,Beauty & Personal Care,Hair Dryer,2026-04-01,17,39.99,16.93,679.83,287.81,392.02
Northeast,New York,Beauty & Personal Care,Moisturizer,2026-04-01,6,18.99,7.47,113.94,44.82,69.12
Northeast,New York,Beauty & Personal Care,Perfume Set,2026-04-01,14,42.99,15.55,601.86,217.7,384.16
Northeast,New York,Electronics,Bluetooth Speaker,2026-04-01,9,44.99,27.93,404.91,251.37,153.54
Northeast,New York,Electronics,Portable Charger,2026-04-01,10,34.99,21.93,349.9,219.3,130.6
Northeast,New York,Electronics,Smartwatch,2026-04-01,14,119.99,82.89,1679.86,1160.46,519.4
Northeast,New York,Electronics,Tablet Stand,2026-04-01,13,24.99,15.07,324.87,195.91,128.96
Northeast,New York,Electronics,Wireless Earbuds,2026-04-01,10,59.99,39.5,599.9,395.0,204.9
Northeast,New York,Home & Kitchen,Coffee Maker,2026-04-01,13,49.99,36.36,649.87,472.68,177.19
Northeast,New York,Home & Kitchen,LED Desk Lamp,2026-04-01,10,27.99,19.51,279.9,195.1,84.8
Northeast,New York,Home & Kitchen,Non-Stick Pan Set,2026-04-01,16,64.99,45.38,1039.84,726.08,313.76
Northeast,New York,Home & Kitchen,Storage Bins (Set of 3),2026-04-01,18,22.99,16.9,413.82,304.2,109.62
Northeast,New York,Home & Kitchen,Throw Blanket,2026-04-01,11,29.99,20.86,329.89,229.46,100.43
Northeast,New York,Sports & Outdoors,Camping Tent,2026-04-01,9,129.99,76.96,1169.91,692.64,477.27
Northeast,New York,Sports & Outdoors,Hiking Backpack,2026-04-01,9,74.99,40.73,674.91,366.57,308.34
Northeast,New York,Sports & Outdoors,Resistance Bands,2026-04-01,16,19.99,9.55,319.84,152.8,167.04
Northeast,New York,Sports & Outdoors,Water Bottle,2026-04-01,11,16.99,8.36,186.89,91.96,94.93
Northeast,New York,Sports & Outdoors,Yoga Mat,2026-04-01,15,24.99,12.87,374.85,193.05,181.8
Southeast,Atlanta,Apparel,Denim Jacket,2026-04-01,14,69.99,33.29,979.86,466.06,513.8
Southeast,Atlanta,Apparel,Men's T-Shirt,2026-04-01,11,19.99,8.93,219.89,98.23,121.66
